CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,Angola,Albania,United Arab Emirates,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,Congo Rep.,Colombia,Comoros,Cape Verde,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,Egypt Arab Rep.,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Micronesia,Gabon,United Kingdom,Georgia,Ghana,Guinea,Gambia The,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,Hong Kong SAR China,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,Korea Rep.,Kuwait,Lao PDR,Lebanon,Liberia,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Macao SAR China,Morocco,Moldova,Madagascar,Mexico,Macedonia FYR,Mali,Malta,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Portugal,Paraguay,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,Suriname,Slovak Republic,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela RB,Vietnam,Vanuatu,Samoa,Yemen Rep.,South Africa,Congo Dem. Rep.,Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New category,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.295399981,3.45056309,4.775261271,3.211538447,4.122575713,4.360290155,4.397957725,3.218470131,2.612955636,4.377146105,2.997874975,2.852196672,2.863567301,3.686564176,4.27175953,4.366388918,3.529045793,3.614197868,3.630627418,3.464808096,3.826540376,4.243284564,4.614976693,3.319851449,3.901952764,2.761841437,4.387501013,4.468122928,3.931455966,3.266877424,3.218425163,3.16662942,3.424227618,3.767909444,2.990178642,3.17625953,3.792224709,4.211438139,4.157662717,4.371493404,3.846579787,4.401971993,3.626943837,3.661546844,3.748741078,3.510665575,2.755869581,4.247427744,3.902095349,2.648832473,4.32069716,3.493690169,4.33510105,3.366051429,4.12103509,4.358150006,3.282743457,2.940327568,2.845136054,3.120121651,3.084703466,3.618964865,4.200862267,3.762154573,3.505164476,3.325734635,4.405304461,3.387361477,3.981990379,3.996688416,3.412571658,3.113636089,4.336218482,4.415761941,4.307288575,4.355624375,3.470158696,4.391363801,3.604965924,3.044004118,3.07751778,2.875757113,3.233902577,4.060992437,4.156229501,4.559245295,3.00733463,3.92843461,2.244078922,3.865876963,3.355570905,2.97734367,3.864354571,4.610821099,3.808287587,4.334408079,3.370685923,3.18107531,2.858451039,3.951274549,3.702546345,2.818523508,4.192276695,3.254433109,2.577193673,3.155807991,3.830528346,2.751552482,3.956464889,3.570468806,2.71538805,3.005774696,3.328803174,4.381385039,4.446105475,2.878625212,4.276304238,4.190796885,3.184415052,3.79233595,3.677308405,3.356640356,4.173201665,3.272976685,3.94348282,4.173229777,3.632420871,3.740727604,3.757549529,2.738939216,4.223484912,3.013279475,3.063831739,4.480965402,3.376408675,2.795604109,3.608768557,3.640077792,3.988362392,4.171136116,4.370452508,3.547430506,4.160565811,3.503717994,2.922067018,2.920716801,3.69893616,2.865639364,3.418855759,3.477141741,4.005806173,3.661207096,3.798549608,2.842557452,2.789463992,3.46862851,3.913344286,4.499310832,3.106604721,3.747279207,3.942980051,3.127583709,3.492189539,3.375813884,3.229784682,3.81344944,2.452782842,2.963783916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,0.327085677,0.292749099,0.520631363,0.328632059,0.602609553,0.998795375,1.210267885,0.263722485,0.332949006,1.190226809,0.401126843,0.368581869,0.477640795,0.229037134,0.57284158,0.561802319,0.318539809,0.401788337,0.72358978,0.339382877,0.788560883,0.563323678,0.401443114,0.311569402,0.402784198,0.54537912,0.889557031,1.570576875,0.646923001,0.418500177,0.524780005,0.481906186,0.335915485,0.460192248,0.509502953,1.059226321,0.560972115,0.894520319,0.440783154,1.291939016,0.491112021,1.457877812,0.569521749,0.346764939,0.387819964,0.354868266,0.375085684,0.944196577,0.481596943,0.329701555,1.300623408,0.856879296,1.26892106,0.829515661,0.40744404,1.001747346,0.400367323,0.479820987,0.712656203,0.609005905,0.202253298,0.230151242,0.85734738,0.536083268,0.500960729,0.490428864,1.034709048,0.301683677,0.576944261,0.479635578,0.468096356,0.328824786,1.043863829,1.128582043,0.933336311,1.016478863,0.552910658,1.567225836,0.352391671,0.384331499,0.363929014,0.440051183,0.540195017,0.528030368,0.908594033,0.553558364,0.392916046,0.518748021,0.80602678,0.521652299,0.35722314,0.505119009,0.350805802,1.235617713,0.39387087,0.755338952,0.556188327,0.315463514,0.407347413,0.495154816,0.454406623,0.456470161,0.672342905,0.338898494,0.568879881,0.397257057,0.611543929,0.410112,0.55808942,0.566024638,0.406186117,0.31672879,0.440649473,1.189493945,1.404346635,0.295134024,1.019280482,0.487608376,0.31847822,0.566704814,0.515042573,0.535732706,0.416918266,0.540674488,0.504131075,0.859110235,0.481825131,0.27278339,0.479521966,0.451260644,0.516187305,0.310464211,0.500563379,0.909563988,0.626918086,0.367438746,0.459839888,0.473451865,0.562484963,0.769577472,1.380849828,0.473309616,0.508274743,0.295124101,0.276923457,0.454292029,0.606365364,0.247813724,0.188496467,0.769828153,0.470906522,0.497335749,0.524048047,0.320208998,0.47509985,0.29535036,0.845482739,1,0.493372884,0.53740389,0.365813035,0.272106121,0.481328276,0.558060136,0.226766797,0.563400267,0.443136971,0.400725731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,604.4394354,901.8793989,29776.16001,503.2319696,7702.670401,21931.06145,29485.60821,409.2167452,138.0628074,27154.33688,382.2854406,249.3646791,332.2362578,1063.075661,10525.95003,12722.17091,799.3072569,1452.447002,3019.523641,947.4825942,5107.79392,9139.897886,16910.46883,617.2933358,2990.617274,300.806324,20684.94578,44123.02715,5167.599171,703.1207994,829.6138492,679.7773813,908.1794991,2609.297132,482.6651071,1436.531549,3320.588778,14133.3252,6291.138505,29749.97126,3323.369413,35043.36474,2233.375213,1572.831937,2092.224199,1088.6318,199.670684,15766.39667,3339.859371,144.2296445,25037.85381,2713.661976,26321.72739,2019.952773,5135.789908,21349.43492,670.4611048,403.8047447,477.9680401,773.9904929,232.0273706,567.6601003,12888.81943,2923.249401,1544.998768,965.1659777,24818.15455,704.8028644,5193.904281,4454.430379,1153.587564,410.8183569,20443.92033,27261.17166,18464.52987,22271.33092,1601.932785,37421.67386,1350.333844,427.3671233,394.8601215,316.1859813,875.5715377,5659.135563,12249.17315,19866.30273,375.7418916,4457.925252,72.52703953,3802.113025,757.9482098,458.5987111,2339.673918,49681.09866,2273.01106,16357.4003,1332.41747,462.172015,287.7713967,4133.448351,2238.833626,283.999332,9852.310011,580.9033053,196.9042991,600.1312209,3899.442433,224.6595421,4743.753106,2047.405302,209.2477299,314.7354882,905.7570169,26913.52152,36554.67179,214.137928,18608.03238,7021.037459,486.7648298,3312.139704,2293.201001,1163.848038,6114.891212,1064.958505,4056.612425,12045.7815,1992.872078,1562.1235,2651.442018,233.1254566,8369.068214,292.5727323,566.6287762,25795.77361,1529.789087,240.2582419,1776.467043,1948.301246,5077.72131,10635.42713,31269.79088,1627.965458,6535.432872,935.1196753,222.7375078,333.6496238,3054.753307,178.0674298,557.510449,2282.146481,4577.000988,2154.986939,3052.959569,217.1541102,282.3557553,872.7091858,6317.145151,30068.22721,600.5981578,2604.77157,3026.070802,337.0500628,1427.094151,1300.066539,371.3857763,3593.2776,133.8382832,360.4311373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1847.954461,3080.72476,57192.40546,1531.292995,12782.19099,21975.06037,24362.87748,1551.69456,414.6665249,22814.42215,953.0288161,676.55167,695.5776423,4641.499133,18374.97557,22645.28019,2509.285288,3614.95561,4172.977182,2791.780786,6477.361517,16224.94888,42124.197,1981.238633,7424.86247,551.5545296,23253.08559,28093.51638,7987.966359,1680.096777,1580.879303,1410.60107,2703.595215,5670.0154,947.3254356,1356.20832,5919.347304,15799.89286,14272.63824,23027.38046,6767.029252,24037.24403,3921.492404,4535.729429,5394.833665,3067.706819,532.3335239,16698.21418,6934.967963,437.4551533,19250.656,3166.912759,20743.39233,2435.099021,12604.89639,21312.19513,1674.614949,841.573744,670.6853009,1270.908026,1147.211804,2466.465512,15033.36889,5452.976385,3084.07162,1968.004023,23985.63597,2336.231351,9002.436864,9287.114181,2464.423297,1249.353376,19584.85365,24155.24138,19783.36173,21910.27451,2897.272392,23877.65248,3831.911913,1111.975274,1084.992145,718.5209211,1620.843419,10717.44337,13481.45894,35888.36158,956.2905233,8593.623634,89.98093032,7288.596321,2121.778026,907.9023014,6669.427662,40207.49956,5770.954977,21655.7087,2395.62286,1465.056953,706.4520049,8347.78985,4926.938806,622.164067,14653.69819,1714.092316,346.126319,1510.687377,6376.389735,547.8004592,8499.987514,3617.166401,515.1523431,993.7065975,2055.504594,22626.0265,26029.66452,725.5616461,18256.04699,14398.92709,1528.408534,5844.558972,4452.449411,2172.441638,14666.88248,1969.685141,8046.741461,14021.22918,4136.089944,5726.607851,5529.344234,516.6093249,16213.23914,942.3718496,1131.982083,28360.59248,2440.1738,653.8729098,3863.229546,4115.098894,9027.301425,13819.82647,22645.32337,3439.535988,12858.07128,3168.564253,804.3287866,734.438648,5037.809691,718.5535442,2957.670546,2964.488208,9719.55318,4333.062607,5825.724546,678.1636728,594.3082398,2954.826891,7471.642955,30068.22721,1217.331104,4846.953324,8272.178711,1238.671376,2964.908194,2329.617285,1637.743182,6377.841489,302.024638,899.4459539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1.514661527,1.466495568,1.716530327,1.516709928,1.780036012,1.999476523,2.082881509,1.421147159,1.522377723,2.075629728,1.603281726,1.566533968,1.679101412,1.359905901,1.758034534,1.749583527,1.503163716,1.603997326,1.859492424,1.530689927,1.89683523,1.750758006,1.603624013,1.493554801,1.605072424,1.736698507,1.949173797,2.196059199,1.810852593,1.621695646,1.71997728,1.682962501,1.526230025,1.662939299,1.707146706,2.024988764,1.748941274,1.95159021,1.644224989,2.111242014,1.691180565,2.163721126,1.755510314,1.54003518,1.588630162,1.550067165,1.574130489,1.975062422,1.682683722,1.518120996,2.114151566,1.93291965,2.103434605,1.91882459,1.610067969,2.000758201,1.602458625,1.68107924,1.85288007,1.784621504,1.305895612,1.362013322,1.933156825,1.729232253,1.699803683,1.690576023,2.014818247,1.479551813,1.761133857,1.68091139,1.67033526,1.516964547,2.018643849,2.052533136,1.970038162,2.007098352,1.742654962,2.195131582,1.547025636,1.584705979,1.561016681,1.643503193,1.732550574,1.7226589,1.95836988,1.743163417,1.594299765,1.714956453,1.906349471,1.717381125,1.552939584,1.703393713,1.545066767,2.091884126,1.595353863,1.878141881,1.74522187,1.498949137,1.609964963,1.694741008,1.657444653,1.659412394,1.827590826,1.53006964,1.755020575,1.599071621,1.786427659,1.612902477,1.74670379,1.752835335,1.608725076,1.500687542,1.644093256,2.075362236,2.147474318,1.470019279,2.008293708,1.688071158,1.503079738,1.753356902,1.711843129,1.728948161,1.620050923,1.732935877,1.702543469,1.934048893,1.682889448,1.435817921,1.680808506,1.654427459,1.712807319,1.492011543,1.699459073,1.958833257,1.797210799,1.56518495,1.662606641,1.675275832,1.750110917,1.886252346,2.14014645,1.675145328,1.706098529,1.470004677,1.442359744,1.657335117,1.782734386,1.394125354,1.275303215,1.886393789,1.672934706,1.696649678,1.719371107,1.505433532,1.676784893,1.470337504,1.927104746,2,1.693175277,1.730300806,1.563259177,1.434738311,1.682441376,1.746681001,1.355579467,1.750817049,1.646537985,1.60284723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,2.781352791,2.955148467,4.47386869,2.701768223,3.886641315,4.341059652,4.469610091,2.611953397,2.1400767,4.433839202,2.582387758,2.396834938,2.521447026,3.026564175,4.022261304,4.104561226,2.902713756,3.162100294,3.479938434,2.97657124,3.708233367,3.960941344,4.228155648,2.790491588,3.475760837,2.478286962,4.315654387,4.6446653,3.71328882,2.847029945,2.918875993,2.83236671,2.958171694,3.416523537,2.683645904,3.157315168,3.521215096,4.150244352,3.798729247,4.473486551,3.521578618,4.544605799,3.348961692,3.196682319,3.320608221,3.036881016,2.300314306,4.197732449,3.523728181,2.159054533,4.398597099,3.433555749,4.420314387,3.305341216,3.71060725,4.329386384,2.826373588,2.606171418,2.679398858,2.888735626,2.365539218,2.75408837,4.110213139,3.465865869,3.188928137,2.984602005,4.394769485,2.84806766,3.715493942,3.648792175,3.062050566,2.613649841,4.31056418,4.435544517,4.266338254,4.347746171,3.20464429,4.573123209,3.130441153,2.630801109,2.596443275,2.499942611,2.942291635,3.752750097,4.088106774,4.298117049,2.574889617,3.649132782,1.86049995,3.580025023,2.879639532,2.66143283,3.369155334,4.696191191,3.356601549,4.213714282,3.124640318,2.664803645,2.459047625,3.616312515,3.350021821,2.453317319,3.993538069,2.764103848,2.294255198,2.778246221,3.591002513,2.351524869,3.676122078,3.311203824,2.320660755,2.497945715,2.957011707,4.429970527,4.562942889,2.330693596,4.269700453,3.84640129,2.687319192,3.520108647,3.360442123,3.065896279,3.786388735,3.027332686,3.608163517,4.080834981,3.299479422,3.193715366,3.423482134,2.3675897,3.922677108,2.466233848,2.753298626,4.411548557,3.184631559,2.380678295,3.249557155,3.289656108,3.705668861,4.026754936,4.495124977,3.211645186,3.815274358,2.970867195,2.347793356,2.523290639,3.484976144,2.25058449,2.746253011,3.358343516,3.660581006,3.333444642,3.484721053,2.336768054,2.450796645,2.940869547,3.800520856,4.478107823,2.778583996,3.415769643,3.480879085,2.527694412,3.154452626,3.113965581,2.569825267,3.55549077,2.126580357,2.556822302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.266691265,3.488652899,4.757338363,3.185058296,4.106605302,4.341930077,4.386728581,3.190806238,2.617698977,4.358209473,2.979106032,2.83030097,2.842345614,3.666658274,4.26422677,4.354977698,3.39955004,3.558102969,3.62044601,3.445881314,3.811398137,4.210183337,4.624531635,3.296936788,3.870688414,2.741588456,4.36648059,4.448606102,3.902436227,3.225334299,3.198898714,3.149404209,3.431941669,3.753584238,2.976499198,3.132326404,3.772273822,4.198654142,4.154504258,4.362244537,3.830398054,4.380884672,3.593451378,3.65664714,3.731978059,3.486813852,2.726183817,4.222670027,3.841044459,2.640933537,4.284445533,3.5006361,4.316879781,3.386516626,4.10053928,4.328628184,3.223914964,2.925092178,2.826518788,3.104114122,3.059643607,3.392075047,4.177056314,3.736633617,3.489124455,3.294025982,4.379951238,3.368515848,3.954360084,3.967880785,3.391715306,3.096685295,4.291920331,4.383011382,4.296300092,4.340647819,3.461989328,4.377991627,3.583415517,3.04609513,3.035426594,2.856439418,3.209741062,4.030091197,4.129736893,4.554953632,2.980589852,3.934176329,1.954150479,3.862643897,3.326699947,2.958039117,3.824088566,4.604307066,3.761247686,4.335572401,3.379418449,3.165854508,2.849082662,3.921571507,3.692577168,2.793904925,4.165947242,3.234034208,2.539234624,3.1791746,3.804574854,2.738622392,3.929418288,3.558368488,2.711935679,2.997258173,3.312918452,4.354608291,4.415468571,2.860674317,4.261406745,4.158330133,3.184239454,3.766751745,3.648598994,3.336948118,4.166337812,3.294396809,3.905620048,4.146786088,3.616589974,3.757897444,3.742673628,2.713162241,4.209869788,2.974222304,3.053839553,4.452715299,3.38742076,2.815493345,3.586950514,3.614380277,3.955557944,4.14050259,4.354978527,3.536499858,4.109175829,3.500862518,2.905433612,2.865955522,3.702241757,2.856459136,3.470949796,3.471949727,3.9876463,3.636794964,3.765349946,2.831334522,2.774011752,3.470532043,3.87341611,4.478107823,3.085408719,3.685468838,3.917619908,3.092956102,3.47201125,3.36728458,3.2142458,3.804673721,2.480042372,2.953975072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,0.247985897,0.261680882,0.501205157,0.325722417,0.59821132,0.975622349,1.27815336,0.261387539,0.359066651,1.25091569,0.391557046,0.383303556,0.474730768,0.281009336,0.582158484,0.56648722,0.410624846,0.398230978,0.722579616,0.327411279,0.751134101,0.547827056,0.389171787,0.320767096,0.423560937,0.590046217,0.88634425,1.679122881,0.667632539,0.39862769,0.52164927,0.462348646,0.297097088,0.455329015,0.515218543,1.172085367,0.570400275,0.922246447,0.418229064,1.376073585,0.486357538,1.516200561,0.560517676,0.327033189,0.379392376,0.337469754,0.347790631,0.949340619,0.416323468,0.338408968,1.364522173,0.846162837,1.309090057,0.83056637,0.374414796,1.013344316,0.394574666,0.476528235,0.723706362,0.587403715,0.215853309,0.191562008,0.845386433,0.532637018,0.487770167,0.474768257,0.994868032,0.308535889,0.59175861,0.491672154,0.456124087,0.330214951,1.041803694,1.132505108,0.916943392,0.940059866,0.55808334,1.85746619,0.34928895,0.306087946,0.360664856,0.463518841,0.495496931,0.538294777,0.919988232,0.48962855,0.402664814,0.475382101,0.778213997,0.554458471,0.353987029,0.569782312,0.35119319,1.301727504,0.390884595,0.758215792,0.572178518,0.314916418,0.335129412,0.456902865,0.471069314,0.451753169,0.631967685,0.380707386,0.431193693,0.419949232,0.600766748,0.274558409,0.550626517,0.596760188,0.404727836,0.276281843,0.458570405,1.25978934,1.450857427,0.308102989,0.97024065,0.462235608,0.325599106,0.503156956,0.516467454,0.516575601,0.412521519,0.533374369,0.486440841,0.863195184,0.461371015,0.291237728,0.475635193,0.484788846,0.490744596,0.513517323,0.500756099,0.850486975,0.596018013,0.352015444,0.438599211,0.393694877,0.567502991,0.809520813,1.316846709,0.530525103,0.551437493,0.259295102,0.259279021,0.449847079,0.60381921,0.247980263,0.213660225,0.723143301,0.461191208,0.499491308,0.536007205,0.275756816,0.502457616,0.292877325,0.854991008,1,0.489004661,0.524931537,0.407866998,0.254775437,0.478466249,0.548504641,0.177847516,0.629126651,0.436707118,0.464053232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,416.3200958,722.0373681,28020.08541,455.5502761,7230.320682,20375.30175,30014.27275,397.1981161,161.1015779,28067.96974,362.4709494,235.8322318,316.5085869,1554.721723,10376.36478,12244.2421,530.1264167,1370.67271,2995.872536,879.4821452,4749.814207,8595.253063,16047.36235,595.2671097,2987.521379,340.5047399,20117.09961,46014.20798,4941.045248,604.2280606,773.708488,626.9557457,777.7615975,2529.325296,497.7435554,1434.687314,3370.239543,14212.05401,5595.615781,30887.86549,3139.224309,34773.67544,2050.459494,1424.642484,2017.973557,983.5020605,169.6148805,15150.95022,2629.019511,133.3778457,25609.13824,2540.459963,26403.14068,2065.004157,4589.496721,20349.95874,569.0181411,385.6821309,471.3119615,737.5114541,222.8430935,371.1403597,12273.60892,2755.990259,1468.061094,853.7234613,23497.49231,699.4096284,4721.697879,4411.033751,1041.31354,383.5509261,18814.34583,26239.0273,17310.09121,19910.00067,1603.682162,42522.06659,1288.239021,329.9399953,364.2264974,319.5414946,754.2830096,5380.076867,11467.81385,17143.49245,362.0130218,3863.246579,64.81015385,3814.00356,718.4438443,489.8393914,2178.196091,50592.52774,2106.882009,16465.11247,1217.813691,476.992678,234.892771,3640.427848,2261.995994,274.3576088,9717.501938,631.9082865,140.586391,606.2816658,3599.551751,140.2493985,4286.168942,2117.675566,205.1693314,263.2880257,888.6162295,27101.95313,34162.32136,213.7791254,17243.38615,6406.108282,478.6192607,2867.641831,2242.094526,1064.840592,5519.385685,983.0753347,3603.103321,11619.32898,1887.222981,1563.949628,2669.946123,228.3849206,7672.486109,461.5663936,560.0302128,22922.11446,1445.662731,221.730445,1652.832031,1592.493865,4709.735564,10523.72455,28739.28592,1763.483593,6749.10368,794.8469677,207.141431,305.6094607,2848.546866,212.9067853,592.6987853,2111.448315,4246.382397,2012.936266,2896.090604,180.5642943,277.512889,935.9680987,5984.916524,28781.94969,585.9320401,2464.637064,3389.83587,288.0202779,1390.321422,1177.478595,283.5751583,3862.808993,134.3275463,393.3392687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1678.805535,2759.228582,55905.42117,1398.584353,12086.56614,20905.55511,23482.52854,1519.575558,448.6676154,22437.93884,925.7168346,615.2623111,666.7117625,5532.633708,17823.95184,21614.33068,1291.023721,3441.903783,4146.079506,2686.169362,6323.523592,15689.71989,41234.64978,1855.761131,7053.34491,577.0814727,22696.71135,27403.71684,7400.845467,1515.770419,1483.196723,1356.023751,2617.870145,5554.939857,966.0823789,1224.046776,5908.551753,15410.25618,13379.30876,22446.37628,6454.560816,22934.74646,3658.153134,4356.2627,5318.961805,2914.341357,487.6924945,15959.44587,6314.848221,394.1321255,18767.84324,3002.329874,20169.07894,2486.260257,12257.78675,20081.97848,1442.105109,809.3584026,651.2475039,1255.544416,1032.382105,1937.442412,14518.34147,5174.237172,3009.73941,1798.189851,23618.70274,2266.866365,7979.094512,8971.493937,2282.961082,1161.518958,18059.39634,23169.01452,18878.03692,21179.50292,2873.55319,22892.51176,3688.175705,1077.925476,1009.875211,689.3818898,1522.275845,9994.666677,12465.1745,35013.26145,899.0430986,8126.613464,83.28063245,6878.790315,2029.576754,859.6956786,6202.27315,38865.6824,5390.035922,21715.60213,2128.380658,1514.664371,700.9016885,7967.61878,4801.832612,607.3175083,15376.58042,1659.826705,326.0399986,1443.702285,5991.59618,510.8180775,7784.167327,3548.620716,506.9316045,952.96898,1937.796727,21513.0834,23546.29802,693.8560573,17772.27759,13858.96753,1469.964911,5699.298793,4341.211647,2061.345116,13379.63096,1843.124439,7407.074034,13460.83621,4090.467153,5370.010405,5613.432656,471.1018466,15634.37717,898.833151,1118.369229,26951.75251,2425.535301,629.8884014,3768.433658,4044.99514,8299.049767,12999.94314,21824.32148,3324.034214,12239.10917,3065.414509,798.9131936,679.3629983,4717.549257,858.5634317,2774.024901,2919.820056,9207.422691,4029.972562,5403.08148,654.7953997,552.3110415,3195.768392,6999.975986,28781.94969,1198.213611,4695.159061,8311.13055,1130.486838,2905.787869,2146.706713,1594.484783,6139.954473,307.5918408,847.6166986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1.394426982,1.417771994,1.700015531,1.512847649,1.776854627,1.98928174,2.106582966,1.417284881,1.555175071,2.09722804,1.592795044,1.583542849,1.67644738,1.448720748,1.765041231,1.753190117,1.613445224,1.60013504,1.858885706,1.515093636,1.875717479,1.738643478,1.590141349,1.506189813,1.6269159,1.77088603,1.947602432,2.22508248,1.824537495,1.600567463,1.717378604,1.66496959,1.472898395,1.658325326,1.711991485,2.068959244,1.756179726,1.964846991,1.62141421,2.138641658,1.686955652,2.180756653,1.748589313,1.51459183,1.579088599,1.528234855,1.541317879,1.977422063,1.619430893,1.529441863,2.134980597,1.927453947,2.116969524,1.919374343,1.573353002,2.005757036,1.596129197,1.678088638,1.85956239,1.768936689,1.334158711,1.282309382,1.927055274,1.726431347,1.688215234,1.676481674,1.997765476,1.489305688,1.772144586,1.691675613,1.659083007,1.518796733,2.017785893,2.05404017,1.962342525,1.973155512,1.746699058,2.268920917,1.543184847,1.485846228,1.557103825,1.666067392,1.695040969,1.731020166,1.963782272,1.689866734,1.604943681,1.677042825,1.891099038,1.743869023,1.548987348,1.755708963,1.545546086,2.114520081,1.592048555,1.879792826,1.757531549,1.498195303,1.525212545,1.659823881,1.673084815,1.654901208,1.800694872,1.580591303,1.6346724,1.623196791,1.778705887,1.438634749,1.740857122,1.775799842,1.607163075,1.441352344,1.661406023,2.100297929,2.161624737,1.488695912,1.986879466,1.664863398,1.512683204,1.701703481,1.713042959,1.71313389,1.615446608,1.727032142,1.68703003,1.936109009,1.664050307,1.464247634,1.677273981,1.685552619,1.690855526,1.710555099,1.699626248,1.929667667,1.775259385,1.546561717,1.642067847,1.595159764,1.753968155,1.908228019,2.119535223,1.724705938,1.741496291,1.413794313,1.413767379,1.653064905,1.780906926,1.394417116,1.329723682,1.859224368,1.66388102,1.698527935,1.729170628,1.440526255,1.701099433,1.46668575,1.931961547,2,1.689312998,1.720102665,1.610518567,1.406157555,1.679851308,1.739180307,1.250047804,1.798738083,1.640190271,1.666567802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
